make fun of ~,,"~을 놀리다, 비웃다",Please don't make fun of his accent.
most of the time,,대개는,"Most of the time, he studies at the library."
tariff,/ˈtærɪf/,관세,The government raised the tariff on imported steel.
now,/naʊ/,이제 ~이니까,"Now that you're here, we can finally start."
on the fly,,"(사전 계획이나 깊은 고민 없이) 빨리, 즉석에서",We had to change the plan on the fly.
cut to the chase,,바로 본론으로 들어가다,Let's cut to the chase and discuss the budget.
stuck,/stʌk/,"움직일 수 없는, 꼼짝 못하는, 갇힌, 빠져나갈 수가 없는",The car got stuck in the thick mud.
debit card,/ˈdebɪt ˌkɑːrd/,"체크카드, 직불 카드 <대금 결제 시, 결제 금액이 카드 소유자의 계좌에서 즉시 인출되는 카드>",She paid for groceries with her debit card.
with,/wɪð/,"~ 한 채로, ~ 하면서, ~하게, ~ 있게",He walked in with his coat still on.
unstressed,/ʌnˈstrest/,(음절이) 강세가 없는 <음성학 용어>,The second syllable is unstressed in that word.
syllable,/ˈsɪləbəl/,음절,The word 'banana' has three syllables.
only to ~,,"(결국) ~하게 되다, ~하고 말다, ~할 뿐이다 <주로 예상 밖의 결과를 나타냄>","He rushed to the station, only to miss the train."
go through ~,,~을 겪다,She had to go through a lot of pain last year.
nuts,/nʌts/,"~에 미친, ~한테 푹 빠진, ~에 열광하여",My little sister is nuts about that pop band.
slam,/slæm/,쾅 닫다,He slammed the door in anger and left.
sob,/sɑːb/,흐느끼다 <자동사>,She began to sob quietly during the sad film.
commitment,/kəˈmɪtmənt/,"진지한 연애, 진지한 연애의 의지, 한 사람에게만 헌신함",He isn't ready for a serious commitment yet.
work out,,"(일이) 풀리다, 잘 풀리다","Don't worry, everything will work out in the end."
work out,,(몸 관리를 위해) 운동하다,I try to work out at the gym three times a week.
inappropriate,/ˌɪnəˈproʊpriət/,"부적절한, 부적합한",His joke was completely inappropriate for the occasion.
starve,/stɑːrv/,"굶주리다, 굶어 죽다","Without rain, the crops failed and people began to starve."
permit,/pərˈmɪt/,"가능하게 하다, 허락하다",The rules do not permit pets inside the building.
wish,/wɪʃ/,"~이면 좋겠는데, ~면 좋을텐데 <현실은 그렇지 못하거나 실현 가능성이 낮을 때 씀>",I wish I could speak French fluently.
get rid of ~,,"~을 없애다, ~을 처리하다",It's time to get rid of these old clothes.
should not have,,~하지 말았어야 했다 <결국은 그렇게 해서 후회된다는 뜻>,I should not have eaten so much cake.
ever,/ˈevər/,"언젠가, 앞으로, 한 번이라도",Have you ever visited Japan before?
have ~ in common,,"(~와) ~한 공통점이 있다, 공통으로 가지다",The two friends have a lot in common.
stubborn,/ˈstʌbərn/,"고집이 센, 완고한, 완강한",My grandfather is too stubborn to ask for help.
dine out,,(식당이나 누구의 집에서) 외식을 하다,We usually dine out on Friday evenings.
break in,,(건물에) 침입하다,Thieves tried to break in through the back window.
keep ~ from ~,,~가 ~하지 못하게 하다,The heavy rain kept us from going outside.
by all means,,"물론이죠, 당연히 그렇게 하셔도 돼요, 아무렴, 좋고말고","By all means, take a seat and make yourself comfortable."
suppose,/səˈpoʊz/,"추정하다, 추측하다, 생각하다",I suppose you're right about the whole situation.
imply,/ɪmˈplaɪ/,"암시하다, 넌지시 비치다",Are you trying to imply that I was wrong?
argue,/ˈɑːrɡjuː/,"(이유를 들어) 주장하다, 설득하다, 논증하다",She argued that the policy was unfair to workers.
ensure,/ɪnˈʃʊr/,"반드시 ~하게 하다, 보장하다",Please ensure the door is locked before leaving.
wear off,,"없어지다, 효과가 사라지다, 강도가 약해지다",The effect of the medicine will wear off soon.
painkiller,/ˈpeɪnˌkɪlər/,진통제,She took a painkiller to ease her headache.
artifact,/ˈɑːrtɪˌfækt/,"(자연물이 아닌) 인공물, 유물 <특히 과거 인류가 남긴 역사적 유물을 가리킴>",The museum displayed an ancient artifact from Egypt.
ever since,,~이후로 줄곧,We've been friends ever since we were children.
note,/noʊt/,"기색, 분위기, 어조",There was a note of sadness in her voice.
note,/noʊt/,음 <음악 용어>,She played a single high note on the piano.
though,/ðoʊ/,"그렇지만, 하지만 <주로 문장 끝에 씀>","It's cold outside. I don't mind, though."
though,/ðoʊ/,"하지만, 그래도 <though의 앞 또는 뒤에 comma를 써서 씀>","The plan, though, was far from perfect."
statue,/ˈstætʃuː/,조각상,A bronze statue stands in the center of the park.
legendary,/ˈledʒənˌderi/,"전설적인, 아주 유명한",He was a legendary guitarist admired by millions.
rethink,/ˌriːˈθɪŋk/,"다시 생각하다, 재고하다",The bad results made us rethink our strategy.
mess with ~,,"~을 건드리다, ~을 함부로 대하다, ~와 싸우다, ~와 한판 붙다",You really shouldn't mess with him when he's angry.
begone,/bɪˈɡɔːn/,"썩 꺼져, 썩 꺼져 라고 말하다 <고어>",'Begone!' the old wizard shouted at the intruder.
make it,,"가다, 참석하다","Sorry, I can't make it to the party tonight."
contagious,/kənˈteɪdʒəs/,"(질병이 접촉을 통해) 전염되는, 전염성의",The flu is highly contagious during the winter.
territory,/ˈterəˌtɔːri/,"(한 국가, 통치자가 다스리는) 지역, 영토",The tribe defended its territory for centuries.
limit,/ˈlɪmɪt/,"한계, 한계점, 한도, 한계치",There is a strict limit on how much you can borrow.
compare,/kəmˈper/,(~와) 비교하다,It's unfair to compare the two very different players.
bet,/bet/,"~라고 장담하다, 확실히 ~라고 보다, 확신하다 <어떤 일이 일어날 것을 확신할 때 씀>",I bet she will win the race easily.
grand,/ɡrænd/,"천 달러, 천 파운드",The used car cost him about five grand.
do right by ~,,~를 공정하게 대하다,A good leader always tries to do right by the team.
secure,/sɪˈkjʊr/,"(해, 영향을 입지 않고) 안전한",Keep your passwords secure from strangers.
at a time,,한 번에,Please enter the room one person at a time.
back,/bæk/,"과거로, 거슬러, 예전에",This tradition dates back many centuries.
protest,/prəˈtest/,"시위하다, 항의하다 <자동사>",Thousands gathered to protest against the new law.
sound,/saʊnd/,"~인 것 같다, ~하게 들리다",Your idea sounds great to me.
sound,/saʊnd/,"괜찮은, 잘 된, 잘 하는",The house was old but built on a sound foundation.
lefty,/ˈlefti/,"(정치적 성향이) 좌파, 좌익인 사람 <비격식적인 표현. 정치적 성향을 나타냄>",He's a proud lefty who supports higher taxes.
get off work,,(직장에서) 퇴근하다,I usually get off work around six in the evening.
way,/weɪ/,"아주 멀리, 큰 차이로, 훨씬 <전치사, 부사, 비교급 형용사와 함께 씀>",This movie is way better than the first one.
figure ~ out,,"~를 알아내다, ~을 생각해 내다, ~를 풀다",I couldn't figure the problem out on my own.
go on a trip,,여행을 떠나다,Let's go on a trip to the mountains this summer.
border,/ˈbɔːrdər/,"국경, 국경 지역",They crossed the border early in the morning.
end up,,결국 ~하게 되다 <동사의 현재 분사형과 함께 쓰임>,We ended up staying at home all weekend.
eloquent,/ˈeləkwənt/,"말을 잘 하는, 유창한, 달변의",She gave an eloquent speech that moved the audience.
fool,/fuːl/,"속이다, 기만하다",You can't fool me with that old trick.
settle in,,(새 집이나 직장 등에 자리를 잡고) 적응하다,It took a while to settle in at the new job.
sick,/sɪk/,"(~가) 지긋지긋한, 넌더리 나는, 신물나는",I'm sick of hearing the same excuses every day.
not much of a ~,,"대단한 ~이 아닌, 좋은 ~이 아닌","I'm not much of a cook, honestly."
you guys,,너희들,Are you guys coming to the game tonight?
hasty,/ˈheɪsti/,"(사람이) 성급한, 경솔한",Don't make a hasty decision you might regret.
come over,,(~에) 들르다,Why don't you come over for dinner tonight?
in a bit,,"잠시 후에, 좀 있다가","I'll call you back in a bit, okay?"
significance,/sɪɡˈnɪfɪkəns/,"의미, 특별한 의미",The discovery has great scientific significance.
insecure,/ˌɪnsɪˈkjʊr/,자신이 없는,He felt insecure about speaking in public.
that figures,,그럴 줄 알았다,"He forgot again? Well, that figures."
hung over,,숙취 상태에 있는,She was hung over after the wedding party.
go,/ɡoʊ/,"~하러 가다, ~을 떠나다, ~에 나서다",Let's go grab something to eat.
do the dishes,,설거지를 하다,It's your turn to do the dishes tonight.
have to,,"틀림없이 ~할 것이다, 틀림없이 ~일 것이다",You look pale; you have to be exhausted.
scam,/skæm/,신용 사기,That email was an obvious phishing scam.
gullible,/ˈɡʌləbəl/,"남을 잘 믿는, 잘 속아 넘어가는",He's so gullible that he believes every rumor.
pick up on ~,,~을 알아차리다,She quickly picked up on the awkward mood.
come up with ~,,"찾아내다, 내놓다, 생각해 내다",We need to come up with a better plan.
fertility,/fərˈtɪləti/,비옥함,The river's flooding improved the soil's fertility.
acne,/ˈækni/,여드름 <여드름이 많고 트러블이 있는 피부 상태를 뜻함>,Many teenagers struggle with acne during puberty.
foothold,/ˈfʊtˌhoʊld/,(등산 때) 발 디딜 곳,The climber searched for a foothold on the cliff.
sublime,/səˈblaɪm/,"장엄한, 숭고한",The view from the summit was absolutely sublime.
bowel movement,/ˈbaʊəl ˌmuːvmənt/,배변,The doctor asked about his daily bowel movement.
dweller,/ˈdwelər/,"(특히 합성어에서) ~거주자, ~에 사는 동물",A city dweller often misses the quiet countryside.
casually,/ˈkæʒuəli/,"가볍게, 무심하게, 별생각 없이, 별거 아니라는 듯이 <실제로는 그렇지 않을 때도 씀>","He mentioned the news casually, as if it were nothing."
constipation,/ˌkɑːnstɪˈpeɪʃən/,변비,Drinking more water can help relieve constipation.
deference,/ˈdefərəns/,"존중, 경의, 경의를 표하는 행동",He bowed in deference to the elderly master.
arsonist,/ˈɑːrsənɪst/,방화범,The arsonist set fire to three abandoned buildings downtown.
for some reason,,"무슨 이유로, 어떤 까닭인지","For some reason, she never answered any of my calls."
pre-eminent,/priˈɛmɪnənt/,"출중한, 발군의 <격식 있는 표현>",He is the pre-eminent scholar in the field of genetics.
carb,/kɑːrb/,"탄수화물, 탄수화물 식품",She avoids bread and pasta because they are high in carbs.
marginal,/ˈmɑːrdʒɪnəl/,"주변부의, 주변적인 <사회의 주류나 중심에 속해있지 않다는 뜻>",The policy only helped a marginal group of low-income families.
plagiarism,/ˈpleɪdʒərɪzəm/,표절,The student was expelled after being caught for plagiarism.
tense,/tɛns/,"(사람이) 긴장한, 신경이 날카로운",She felt tense before her important job interview yesterday.
baffle,/ˈbæfəl/,"당황스럽게 만들다, 전혀 이해하지 못하게 만들다",The strange results continued to baffle the whole research team.
reticent,/ˈrɛtɪsənt/,"말을 잘 안 하는, 말이 없는",He was reticent about discussing his private family matters.
reversible,/rɪˈvɜːrsəbəl/,(변했던 것을 원상태로) 되돌릴 수 있는,The early damage to the ecosystem is still reversible.
tempest,/ˈtɛmpɪst/,"폭풍우, 거센 비바람 <문어체>",The small ship was tossed violently by the raging tempest.
opiate,/ˈoʊpiət/,"아편제, 아편이 든 약",Doctors prescribed an opiate to ease his severe pain.
common denominator,/ˌkɑːmən dɪˈnɑːmɪneɪtər/,"(집단 구성원들의) 공통점, 공통분모",Ambition was the common denominator among all the successful founders.
deprive,/dɪˈpraɪv/,(사람에게서 물건을) 빼앗다,The war deprived thousands of children of their homes.
suit yourself,,"좋을 대로 해라, 하고 싶은 대로 해라 <보통 부정적인 어감>","If you don't want to come, then suit yourself."
go on to ~,,곧이어 ~을 하다,"After college, she went on to start her own company."
absurd,/əbˈsɜːrd/,"터무니없는, 어처구니없는",It is absurd to blame him for the sudden storm.
have ~ to oneself,,"~을 독점하다, 마음대로 하다","With everyone gone, I had the whole house to myself."
stink,/stɪŋk/,"악취가 풍기다, 냄새가 나다",The garbage left outside began to stink in the summer heat.
valor,/ˈvælər/,"(특히 전쟁터에서의) 용기, 용맹함 <문학적 표현>",The soldier received a medal for his valor in battle.
censorship,/ˈsɛnsərʃɪp/,검열,Many journalists protested against the government's strict censorship.
coagulate,/koʊˈæɡjuleɪt/,(액체가) 응고하다,The blood will coagulate quickly to seal the wound.
ponder,/ˈpɑːndər/,"숙고하다, 곰곰이 생각하다 <격식>",She sat by the window to ponder her next big decision.
haul,/hɔːl/,"획득한 것, 산 것, 벌어들인 것, 받은 것",The thieves escaped with a huge haul of jewelry.
pliable,/ˈplaɪəbəl/,"(사람이) 영향받기 쉬운, 순응적인",Young children are pliable and easily shaped by their surroundings.
entourage,/ˈɑːntʊrɑːʒ/,"(중요 인물의) 수행단, 수행원들",The pop star arrived with a large entourage of assistants.
